collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T08:45:00Z,2026-09-06T10:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T09:00:00Z,2026-09-06T11:00:00+0200,90.302,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T09:00:00Z,2026-09-06T11:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T09:15:00Z,2026-09-06T11:15:00+0200,107.495,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T09:15:00Z,2026-09-06T11:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T09:30:00Z,2026-09-06T11:30:00+0200,59.652,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T09:30:00Z,2026-09-06T11:30:00+0200,0.114,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T09:45:00Z,2026-09-06T11:45:00+0200,58.583,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T09:45:00Z,2026-09-06T11:45:00+0200,0.028,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T10:00:00Z,2026-09-06T12:00:00+0200,48.852,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T10:00:00Z,2026-09-06T12:00:00+0200,0.142,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T10:15:00Z,2026-09-06T12:15:00+0200,47.506,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T10:15:00Z,2026-09-06T12:15:00+0200,0.054,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T10:30:00Z,2026-09-06T12:30:00+0200,49.472,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T10:30:00Z,2026-09-06T12:30:00+0200,0.095,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T10:45:00Z,2026-09-06T12:45:00+0200,53.421,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T10:45:00Z,2026-09-06T12:45:00+0200,0.084,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T11:00:00Z,2026-09-06T13:00:00+0200,63.422,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T11:00:00Z,2026-09-06T13:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T11:15:00Z,2026-09-06T13:15:00+0200,75.824,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T11:15:00Z,2026-09-06T13:15:00+0200,0.045,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T11:30:00Z,2026-09-06T13:30:00+0200,73.835,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T11:30:00Z,2026-09-06T13:30:00+0200,0.02,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T11:45:00Z,2026-09-06T13:45:00+0200,63.094,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T11:45:00Z,2026-09-06T13:45:00+0200,0.038,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T12:00:00Z,2026-09-06T14:00:00+0200,58.42,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T12:00:00Z,2026-09-06T14:00:00+0200,0.101,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T12:15:00Z,2026-09-06T14:15:00+0200,58.031,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T12:15:00Z,2026-09-06T14:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T12:30:00Z,2026-09-06T14:30:00+0200,58.191,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T12:30:00Z,2026-09-06T14:30:00+0200,0.054,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T12:45:00Z,2026-09-06T14:45:00+0200,53.427,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T12:45:00Z,2026-09-06T14:45:00+0200,0.005,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T13:00:00Z,2026-09-06T15:00:00+0200,49.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T13:00:00Z,2026-09-06T15:00:00+0200,0.001,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T13:15:00Z,2026-09-06T15:15:00+0200,129.48,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T13:15:00Z,2026-09-06T15:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T13:30:00Z,2026-09-06T15:30:00+0200,113.176,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T13:30:00Z,2026-09-06T15:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T13:45:00Z,2026-09-06T15:45:00+0200,85.934,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T13:45:00Z,2026-09-06T15:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T14:00:00Z,2026-09-06T16:00:00+0200,70.798,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T14:00:00Z,2026-09-06T16:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T14:15:00Z,2026-09-06T16:15:00+0200,72.901,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T14:15:00Z,2026-09-06T16:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T14:30:00Z,2026-09-06T16:30:00+0200,74.736,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T14:30:00Z,2026-09-06T16:30:00+0200,0.017,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T14:45:00Z,2026-09-06T16:45:00+0200,71.061,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T14:45:00Z,2026-09-06T16:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T15:00:00Z,2026-09-06T17:00:00+0200,91.912,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T15:00:00Z,2026-09-06T17:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T15:15:00Z,2026-09-06T17:15:00+0200,84.362,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T15:15:00Z,2026-09-06T17:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T15:30:00Z,2026-09-06T17:30:00+0200,58.855,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T15:30:00Z,2026-09-06T17:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T15:45:00Z,2026-09-06T17:45:00+0200,57.307,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T15:45:00Z,2026-09-06T17:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T16:00:00Z,2026-09-06T18:00:00+0200,78.39,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T16:00:00Z,2026-09-06T18:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T16:15:00Z,2026-09-06T18:15:00+0200,95.183,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T16:15:00Z,2026-09-06T18:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T16:30:00Z,2026-09-06T18:30:00+0200,85.959,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T16:30:00Z,2026-09-06T18:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T16:45:00Z,2026-09-06T18:45:00+0200,87.682,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T16:45:00Z,2026-09-06T18:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T17:00:00Z,2026-09-06T19:00:00+0200,78.658,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T17:00:00Z,2026-09-06T19:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T17:15:00Z,2026-09-06T19:15:00+0200,91.763,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T17:15:00Z,2026-09-06T19:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T17:30:00Z,2026-09-06T19:30:00+0200,118.183,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T17:30:00Z,2026-09-06T19:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T17:45:00Z,2026-09-06T19:45:00+0200,145.548,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T17:45:00Z,2026-09-06T19:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T18:00:00Z,2026-09-06T20:00:00+0200,169.098,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T18:00:00Z,2026-09-06T20:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T18:15:00Z,2026-09-06T20:15:00+0200,178.694,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T18:15:00Z,2026-09-06T20:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T18:30:00Z,2026-09-06T20:30:00+0200,222.18,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T18:30:00Z,2026-09-06T20:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T18:45:00Z,2026-09-06T20:45:00+0200,284.366,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T18:45:00Z,2026-09-06T20:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T19:00:00Z,2026-09-06T21:00:00+0200,326.418,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T19:00:00Z,2026-09-06T21:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T19:15:00Z,2026-09-06T21:15:00+0200,329.368,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T19:15:00Z,2026-09-06T21:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T19:30:00Z,2026-09-06T21:30:00+0200,362.481,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T19:30:00Z,2026-09-06T21:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T19:45:00Z,2026-09-06T21:45:00+0200,382.163,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T19:45:00Z,2026-09-06T21:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T20:00:00Z,2026-09-06T22:00:00+0200,390.376,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T20:00:00Z,2026-09-06T22:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T20:15:00Z,2026-09-06T22:15:00+0200,375.35,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T20:15:00Z,2026-09-06T22:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T20:30:00Z,2026-09-06T22:30:00+0200,361.256,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T20:30:00Z,2026-09-06T22:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T20:45:00Z,2026-09-06T22:45:00+0200,356.141,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-06T20:45:00Z,2026-09-06T22:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
